game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
8311,Race,https://www.imdb.com/title/tt1997513/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8312,BattleTanx,https://www.imdb.com/title/tt5450896/?ref_=adv_li_tt,1998.0,T,7.5,13.0,"In 2001, a virus has killed 99.99% of the females on Earth. Various countries fight over each other's quarantine zones, and end up engaging in nuclear war, destroying much of civilization. ... See full summary »",1,0,0,0,0,0,0,0,0
8313,Fallout 4 - Point Lookout,https://www.imdb.com/title/tt20242232/?ref_=adv_li_tt,2022.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8314,Undercover Cops,https://www.imdb.com/title/tt2104854/?ref_=adv_li_tt,1992.0,Not Rated,5.9,18.0,Undercover Cops - arcade beat 'em up game by Irem. It is Irem's first attempt in the modern beat 'em up genre that was founded by Capcom's Final Fight,1,0,0,1,0,0,0,1,0
8315,Attack on Titan 2: Future Coordinates,https://www.imdb.com/title/tt7356664/?ref_=adv_li_tt,2017.0,Not Rated,4.9,7.0,Add a Plot,1,0,0,0,0,0,0,0,0
8316,Tokumei Sentai Go-Busters,https://www.imdb.com/title/tt2313200/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8317,Hexen II: Portal of Praevus,https://www.imdb.com/title/tt16345530/?ref_=adv_li_tt,1998.0,T,7.2,0.0,Add a Plot,1,1,0,0,0,1,0,0,0
8318,Tsuyokute New Game,https://www.imdb.com/title/tt6572010/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8319,Rayman Mini,https://www.imdb.com/title/tt14734590/?ref_=adv_li_tt,2019.0,E,6.4,7.0,"Rayman has been shrunk to the size of an ant. To undo this spell, insects, mushrooms, leaves, and other plants will be your allies as you find your way through a wonderful, macro-photographic world.",1,1,0,0,1,0,0,0,0
8320,Littlest Pet Shop: Jungle,https://www.imdb.com/title/tt10580378/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Wii gameplay revolves around collecting all the pets and amassing the largest. In-game elements cost Kibble Coins. Players can compete in a variety of games to earn Kibble. Besides buying ... See full summary »,1,1,0,0,1,0,0,0,0
8321,Boot Camp,https://www.imdb.com/title/tt2169706/?ref_=adv_li_tt,1987.0,Not Rated,6.4,19.0,Add a Plot,1,0,0,0,0,0,0,0,0
8322,No Escape,https://www.imdb.com/title/tt6374034/?ref_=adv_li_tt,1994.0,MA-13,7.2,0.0,"Rotoscoped side-scrolling action platformer and loose adaptation of No Escape (1994). Capt. J.T. Robbins is sent to futuristic prison island, Absolom, from which no one has ever escaped. Robbins will be the first or die trying.",1,0,0,0,0,0,0,1,0
8323,The Witcher: Side Effects,https://www.imdb.com/title/tt9054760/?ref_=adv_li_tt,2008.0,Not Rated,8.1,8.0,Add a Plot,1,1,0,0,0,0,0,0,0
8324,The Fairly OddParents: Enter the Cleft,https://www.imdb.com/title/tt16908674/?ref_=adv_li_tt,2002.0,E,7.2,0.0,Add a Plot,1,1,0,0,1,0,0,0,0
8325,Aidyn Chronicles: The First Mage,https://www.imdb.com/title/tt0279635/?ref_=adv_li_tt,2001.0,T,7.3,29.0,Add a Plot,1,1,0,0,0,1,0,0,0
8326,Mega Man Battle Network 2,https://www.imdb.com/title/tt0457459/?ref_=adv_li_tt,2001.0,E,7.6,24.0,"Capcom continues Mega Man's cyber adventure series with more online chaos, Return to the futuristic universe inside cyber space and join Mega Man.EXE in the battle to fight cyber crimes in this mega role playing adventure.",1,1,0,0,0,1,0,0,0
8327,Zeewolf 2: Wild Justice,https://www.imdb.com/title/tt6317574/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8328,Jetpac,https://www.imdb.com/title/tt2447744/?ref_=adv_li_tt,1983.0,Not Rated,6.2,41.0,"Jetman must assemble his rocket (which spawns in pieces scattered around the map), and then fill it with fuel before taking off to the next planet, where the procedure is broadly repeated with alternate procedures.",1,0,0,0,0,0,0,1,0
8329,Operation Neptune,https://www.imdb.com/title/tt2061768/?ref_=adv_li_tt,1991.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8330,99.2: A SpyQuest Adventure,https://www.imdb.com/title/tt1003062/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8331,Pure Pinball,https://www.imdb.com/title/tt5547672/?ref_=adv_li_tt,2003.0,E,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8332,Railfan,https://www.imdb.com/title/tt2306958/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8333,Cyber Knights: Rage Inside the Machine,https://www.imdb.com/title/tt6222084/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8334,HSX: Hypersonic Xtreme,https://www.imdb.com/title/tt0824340/?ref_=adv_li_tt,2002.0,E,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8335,SD Gandamu Neo Batoringu,https://www.imdb.com/title/tt3027382/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8336,Jet Fighter,https://www.imdb.com/title/tt12626774/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8337,Super Stardust Ultra,https://www.imdb.com/title/tt14449476/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8338,Wipeout 3 Special Edition,https://www.imdb.com/title/tt0262905/?ref_=adv_li_tt,2000.0,Not Rated,7.8,14.0,Add a Plot,1,0,0,0,0,0,0,1,0
8339,Virtual Boy Wario Land,https://www.imdb.com/title/tt0472574/?ref_=adv_li_tt,1995.0,K-A,7.3,39.0,Add a Plot,1,1,0,0,0,0,0,0,0
8340,Valkyrie Connect,https://www.imdb.com/title/tt5798492/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8341,Survivalist: The Invisible Strain,https://www.imdb.com/title/tt18226934/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,"It's ten years since the infection started. Long-established settlements are collapsing, one by one, for unknown reasons. As another refugee, you're here to carve out a new life for yourself.",1,0,0,0,0,0,0,0,0
8342,London Cab Challenge,https://www.imdb.com/title/tt12426854/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8343,Venture Kid,https://www.imdb.com/title/tt12007216/?ref_=adv_li_tt,2016.0,E10+,7.2,0.0,"Venture Kid - a 8-bit retro action platformer that goes beyond just pixels and chiptunes It shines with excellent level design, highly entertaining action levels, responsive controls and a great variety of bosses.",1,0,0,0,0,0,0,0,0
8344,In Search of Dr. Riptide,https://www.imdb.com/title/tt0283403/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,0,0
8345,Mega Man Battle Network 5,https://www.imdb.com/title/tt19856754/?ref_=adv_li_tt,2004.0,E,7.2,0.0,Lan and Mega Man return in the fifth entry to the Battle Network series.,1,1,0,0,0,1,0,0,0
8346,Total War: Arena,https://www.imdb.com/title/tt9040216/?ref_=adv_li_tt,2018.0,Not Rated,7.2,7.0,Add a Plot,1,0,0,0,0,0,0,0,0
8347,Young Merlin,https://www.imdb.com/title/tt1234768/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,1,0,0,0
8348,Battle Isle 2220: Shadow of the Emperor,https://www.imdb.com/title/tt5648066/?ref_=adv_li_tt,1995.0,K-A,7.2,0.0,"On the world of Chronos, the oppressive Drull empire and the oppressed Kai are in conflict. Rebel leader Caro finds the forgotten powerful ancestors of the Kai people, who give her the war machines the Kai need to take on the Drulls.",1,0,0,0,0,0,0,1,0
8349,Blazer,https://www.imdb.com/title/tt2169536/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8350,CyberSpeed,https://www.imdb.com/title/tt0829129/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8351,City of Brass,https://www.imdb.com/title/tt12817216/?ref_=adv_li_tt,2018.0,Not Rated,4.4,8.0,"A first-person action adventure, inspired by Arabian Nights, from senior BioShock developers.",1,1,0,0,0,0,0,0,0
8352,Boo Bunny Plague,https://www.imdb.com/title/tt4030536/?ref_=adv_li_tt,2014.0,T,7.2,0.0,"Join Bunny and his pals Gunny, Faye, and Ganny on an epic quest to earn enough money to buy himself an Auto-repair unit! Bunny is a robotic children's toy who was given artificial life by a... See full summary »",1,1,0,0,0,0,0,0,0
8353,Captain America in: The Doom Tube of Dr. Megalomann,https://www.imdb.com/title/tt14144926/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8354,Typhoon,https://www.imdb.com/title/tt1910493/?ref_=adv_li_tt,1987.0,Not Rated,5.2,11.0,Add a Plot,1,0,0,0,0,0,0,1,0
8355,Undead Shotgun Reloaded,https://www.imdb.com/title/tt12729024/?ref_=adv_li_tt,2018.0,M,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8356,Soul Nomad & the World Eaters,https://www.imdb.com/title/tt1201589/?ref_=adv_li_tt,2007.0,T,7.3,16.0,"Soul Nomad and the World Eaters is a strategy/RPG hybrid and takes place in Prodesta, a place where war has has ravaged the land for thousands of years. The story is centered around Gig, ... See full summary »",1,1,0,0,0,1,0,0,0
8357,Tales of VS.,https://www.imdb.com/title/tt8557298/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8358,Super Time Force Ultra,https://www.imdb.com/title/tt4276102/?ref_=adv_li_tt,2014.0,Not Rated,6.6,31.0,A misfit team of time traveling soldiers are sent to various points in history in order to save the world.,1,1,1,0,0,0,0,0,0
8359,Codename: Tenka,https://www.imdb.com/title/tt5863954/?ref_=adv_li_tt,1997.0,M,7.3,8.0,"Wars and pollution have driven the Earth to chaos. The year is 2096. The remaining colonists' only dream is to leave the planet and establish on Extrevius 328, a corporate conglomerate ... See full summary »",1,0,0,0,0,0,0,0,0
8360,Cepheus Protocol,https://www.imdb.com/title/tt15218900/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,"Cepheus Protocol is an independently developed top-down open world RTS inspired by XCOM, Company of Heroes, and Parasite Eve. A lethal virus has infected Treasure Island, San Francisco and ... See full summary »",1,0,0,0,0,0,0,0,0
8361,War of the Worlds,https://www.imdb.com/title/tt2127391/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8362,Ace,https://www.imdb.com/title/tt1976499/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8363,Super Bomberman 4,https://www.imdb.com/title/tt11207814/?ref_=adv_li_tt,1996.0,Not Rated,7.4,11.0,Add a Plot,1,0,0,0,0,0,0,0,0
8364,Hard West: Scars of Freedom,https://www.imdb.com/title/tt5640460/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,1,0,0,0
8365,Ultimate Rivals,https://www.imdb.com/title/tt11650240/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8366,Centipede: Infestation,https://www.imdb.com/title/tt6802518/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8367,Shinryaku! Ikamusume korekushon,https://www.imdb.com/title/tt7220984/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8368,Star Galaxy,https://www.imdb.com/title/tt2779600/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8369,The Terminator: Future Shock,https://www.imdb.com/title/tt13550752/?ref_=adv_li_tt,1995.0,T,6.0,7.0,"The story begins in 2015 with the player's character escaping from an extermination camp with the help of the resistance. After completing several missions for the resistance, the resistance HQ is infiltrated and attacked by T-800s.",1,0,0,0,0,0,0,1,0
8370,Unruly Heroes,https://www.imdb.com/title/tt11382492/?ref_=adv_li_tt,2019.0,Not Rated,6.5,14.0,Add a Plot,1,0,0,0,0,0,0,0,0
8371,Zombyte 2.0,https://www.imdb.com/title/tt21421340/?ref_=adv_li_tt,2021.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8372,Cyber Troopers Virtual-On: Oratorio Tangram,https://www.imdb.com/title/tt0819813/?ref_=adv_li_tt,1998.0,Not Rated,8.1,34.0,The game is set in the distant future where a mysterious gate has been discovered and has been used to create massive battlesuits known as Virtuaroids. There are nine plants linked to the ... See full summary »,1,0,0,0,0,0,1,1,0
8373,Fighter & Attacker,https://www.imdb.com/title/tt2929902/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8374,Join the Mosaic,https://www.imdb.com/title/tt1871301/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8375,Advance Guardian Heroes,https://www.imdb.com/title/tt0426393/?ref_=adv_li_tt,2004.0,E,5.8,10.0,Add a Plot,1,0,0,0,0,0,0,0,0
8376,Shinken Kai!!,https://www.imdb.com/title/tt11477820/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8377,Minion Masters: Forced to Duel,https://www.imdb.com/title/tt12391030/?ref_=adv_li_tt,2019.0,Not Rated,7.3,10.0,Add a Plot,1,0,0,0,0,0,0,0,0
8378,Deadliest Warrior: The Game,https://www.imdb.com/title/tt1765778/?ref_=adv_li_tt,2010.0,M,7.1,31.0,Add a Plot,1,0,0,0,0,0,0,0,0
8379,Hunter: The Reckoning Redeemer,https://www.imdb.com/title/tt0387295/?ref_=adv_li_tt,2003.0,M,7.1,30.0,Add a Plot,1,1,0,0,0,1,0,0,0
8380,Chronicle: Unit Eight,https://www.imdb.com/title/tt13247600/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,"Chronicle is a mercenary-for-hire organization. They have dispatched one mercenary, (codenamed Atlas,) and her ship, Unit Eight to sabotage and destroy a secret weapon that a space pirate group has created to destroy planets.",1,0,0,0,0,0,0,0,0
8381,Cops 'n Robbers,https://www.imdb.com/title/tt1993308/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8382,Space Invaders,https://www.imdb.com/title/tt0293613/?ref_=adv_li_tt,1999.0,E,6.7,47.0,Add a Plot,1,0,0,0,0,0,0,1,0
8383,Destruction Derby 64,https://www.imdb.com/title/tt5451792/?ref_=adv_li_tt,1999.0,Not Rated,6.2,11.0,A destruction derby/racing game released for the Nintendo 64 in 1999 by THQ.,1,0,0,0,0,0,0,0,0
8384,The End,https://www.imdb.com/title/tt2104109/?ref_=adv_li_tt,1980.0,Not Rated,4.8,8.0,Add a Plot,1,0,0,0,0,0,0,1,0
8385,Between the Ashes: Slaves of Chaos,https://www.imdb.com/title/tt6155580/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Between the Ashes tells the story of mankind after the Shivans have been defeated and the Lucifer destroyed. The stage is set by the GTI rebellion near the end of the Great War. Without a ... See full summary »,1,0,0,0,0,0,0,1,0
8386,Demon's Rise - Lords of Chaos,https://www.imdb.com/title/tt10699132/?ref_=adv_li_tt,2018.0,Not Rated,8.2,21.0,"Turn-based, tactical RPG where players command a powerful band of warriors.",1,1,0,0,0,1,0,0,0
8387,Bound,https://www.imdb.com/title/tt6177164/?ref_=adv_li_tt,2016.0,Not Rated,6.3,49.0,Bound is a platform and art video game featuring a dancer as main character,1,0,0,0,0,0,0,0,0
8388,Syvalion,https://www.imdb.com/title/tt2256654/?ref_=adv_li_tt,1988.0,Not Rated,5.2,6.0,Add a Plot,1,0,0,0,0,0,0,1,0
8389,Sparklite,https://www.imdb.com/title/tt16531610/?ref_=adv_li_tt,2019.0,E10+,7.2,0.0,"Gear up for Adventure and battle foes in top-down action using an arsenal of gadgets, guns, and gear. Explore dangerous corners of the procedurally generated world, take down titans of the mining industry, and harness the power Sparklite.",1,1,0,0,0,1,0,0,0
8390,Mike Tyson Boxing,https://www.imdb.com/title/tt0267750/?ref_=adv_li_tt,2000.0,T,5.5,13.0,Add a Plot,1,0,0,0,0,0,0,0,0
8391,The Firemen 2: Pete & Danny,https://www.imdb.com/title/tt13275360/?ref_=adv_li_tt,1999.0,Not Rated,7.2,0.0,"It's Christmas Eve, fire broke out at the theme park skyscraper, Pete and Danny must put out the fires, battle robots and rescue the victims from the burning building including penguins in this action Playstation game.",1,1,0,0,0,0,0,0,0
8392,Benno's Great Race Interactive Ride,https://www.imdb.com/title/tt5601658/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8393,Guns of Icarus Online,https://www.imdb.com/title/tt2481776/?ref_=adv_li_tt,2012.0,Not Rated,6.4,35.0,"Three hundred years have passed since the Great War consumed the planet. Three hundred years since the human race ate hungrily of mother earth, squandering resources that could have carried... See full summary »",1,1,0,0,0,0,0,0,0
8394,Mario Party Kurukuru! Carnival,https://www.imdb.com/title/tt3463548/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8395,Wings Over Vietnam,https://www.imdb.com/title/tt14235560/?ref_=adv_li_tt,2004.0,T,7.2,0.0,It is a PC game 'combat flight simulator' set during the Vietnam War over South East Asia and covers the time period between 1964 and 1973.,1,0,0,0,0,0,0,0,0
8396,Glory Days 2,https://www.imdb.com/title/tt5796264/?ref_=adv_li_tt,2007.0,E10+,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8397,Deformers,https://www.imdb.com/title/tt7182498/?ref_=adv_li_tt,2017.0,E10+,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8398,My Hero Academia: Battle of All,https://www.imdb.com/title/tt5534302/?ref_=adv_li_tt,2016.0,Not Rated,6.8,31.0,Add a Plot,1,0,0,0,0,0,0,0,0
8399,.38 Ambush Alley,https://www.imdb.com/title/tt0370236/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,You are at a police academy shooting cardboard targets.,1,0,0,0,0,0,0,0,0
8400,Legendary Wings,https://www.imdb.com/title/tt2375641/?ref_=adv_li_tt,1986.0,Not Rated,5.9,25.0,Add a Plot,1,0,0,0,0,1,0,1,0
8401,CoVRt Operation,https://www.imdb.com/title/tt21306324/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,0,0
8402,Battle High 2,https://www.imdb.com/title/tt2586480/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8403,Halley's Comet,https://www.imdb.com/title/tt2144986/?ref_=adv_li_tt,1986.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8404,SilverFin,https://www.imdb.com/title/tt21621576/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,"The Young Bond ""SilverFin"" game follows the story of the best-selling novel where an adolescent James has just started boarding school at Eton in the 1930's. From there, the action moves to... See full summary »",1,1,0,0,0,0,0,0,1
8405,Mighty Switch Force,https://www.imdb.com/title/tt2171158/?ref_=adv_li_tt,2011.0,Not Rated,6.9,16.0,Add a Plot,1,0,0,0,0,0,0,0,0
8406,Wrath of the Black Manta,https://www.imdb.com/title/tt6113654/?ref_=adv_li_tt,1990.0,Not Rated,5.5,8.0,"A ninja known as the 'Black Manta', must use his Ninjutsu abilities to stop a criminal mastermind called El Toro.",1,0,0,0,0,1,0,0,0
8407,Megaforce,https://www.imdb.com/title/tt2310115/?ref_=adv_li_tt,1984.0,Not Rated,5.2,23.0,Add a Plot,1,0,0,0,0,0,0,1,0
8408,Crazy Climber,https://www.imdb.com/title/tt0313930/?ref_=adv_li_tt,1980.0,Unrated,5.6,36.0,Play human fly and scale a building while avoiding a wide variety of falling objects. Get picked up by a chopper at the top and do it all over again.,1,0,0,0,0,0,0,0,0
8409,Red Zone,https://www.imdb.com/title/tt6494932/?ref_=adv_li_tt,1994.0,MA-13,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8410,Bomberman Land,https://www.imdb.com/title/tt11212990/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8411,Wings of Glory,https://www.imdb.com/title/tt6010714/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,As a new rookie pilot fresh from the academy you get to join the British flying forces in 1916 in the middle of the First World War.,1,0,0,0,0,0,0,0,0
8412,Sky Fox,https://www.imdb.com/title/tt2173990/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8413,Avabel Lupinus,https://www.imdb.com/title/tt9753706/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8414,The Unholy War,https://www.imdb.com/title/tt7062550/?ref_=adv_li_tt,1998.0,Not Rated,8.6,9.0,"A strategic fighting game featuring two rival factions - The Arcane, beast inhabitants of the planet Xsarra and the cybernetic would-be conquerors known as The Teknos. Fight in 1v1 Mayhem or play violent chess in Strategy mode.",1,0,0,0,0,1,0,1,0
8415,Motto! Nyû Pazumatsusan,https://www.imdb.com/title/tt10994750/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8416,Sky Base,https://www.imdb.com/title/tt2202551/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8417,Super Bug,https://www.imdb.com/title/tt2002808/?ref_=adv_li_tt,1977.0,Not Rated,4.8,7.0,Add a Plot,1,0,0,0,0,0,0,0,0
8418,Worms,https://www.imdb.com/title/tt0386126/?ref_=adv_li_tt,2003.0,T,6.3,241.0,Strategic battles between a bunch of warring worms.,1,0,0,0,0,0,0,0,0
8419,Firestorm: Thunderhawk 2,https://www.imdb.com/title/tt12914024/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,"The player pilots a fictional attack helicopter, the AH-73M, through a series of missions around the world. The game consists of eight campaigns, taking place in locations such as the Panama Canal, South America, and the South China Sea.",1,0,0,0,0,0,0,0,0
8420,Top Hunter: Roddy & Cathy,https://www.imdb.com/title/tt10401302/?ref_=adv_li_tt,1994.0,Not Rated,6.4,7.0,Add a Plot,1,1,1,0,0,0,0,0,0
8421,Ushio & Tora,https://www.imdb.com/title/tt5291788/?ref_=adv_li_tt,1993.0,Not Rated,7.4,8.0,Add a Plot,1,0,0,0,0,1,0,0,0
8422,Fire Emblem: The Sacred Stones,https://www.imdb.com/title/tt5087258/?ref_=adv_li_tt,2004.0,E,7.9,119.0,You play as Eirika and Ephraim as they both set out on a campaign mission with their army to defeat Grados army who invaded Renais. Later on they set out with their army to defeat the demon king who threatens their kingdom.,1,1,0,0,0,0,0,0,0
